Line,Group,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_L,GEBV_External_immature_fruit_color_green,GEBV_Fruit_external_color_a,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_maximum_width,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number
GPC000160,Core,-2.07353858929386,-4.3889720483031,-0.729442118878778,-0.329605799076734,-8.45339585626509,0.807071735835299,0.783067048752903,4.78562629609838,-0.928520441692973,-3.29616852890411,113.787985850105,0.702735180901685,-17.0097757186282,3.52250889868821,388.646141597974,-34.2199212873733
GPC000280,Core,-1.34104217681221,-1.50967352858891,-5.99605334525322,0.146089485533098,-9.63340617885049,0.807833051780589,1.43323977288434,3.78751687084265,-0.831158543104284,-2.61341294955767,88.9717177718307,0.707623902470545,-3.48117281704284,2.47785671578306,317.295525480017,-26.5539256722635
GPC000300,Core,-1.70650155413369,-0.515705008818946,-5.74256301053932,0.0966397879346152,-8.68356509211639,0.801642803658194,0.509701074348595,4.27965889264508,-0.814236562501181,-2.85164710680079,106.431433238729,0.739125289411457,-1.65215212019525,2.79045508157926,350.626098572746,-23.222797062664
GPC000360,Core,-1.69310199116658,-0.432755318332039,-5.45825030468563,0.081772671612986,-8.6404003909869,0.801339224538634,0.469204104885275,4.26690872413081,-0.795557914131125,-2.81356869255559,105.97045013877501,0.734400606974839,-1.38280174353397,2.75100188501116,351.740069099943,-21.8072731503265
GPC000390,Core,-0.548879952102641,0.600579142727981,-0.210478072826133,-0.067185078394059,-2.58538419279409,-0.039312229588342,-1.3923299903883,0.809559664221265,-0.211891384077802,-0.812298255338497,24.2122966752035,0.0524318259224838,1.6501346706547,0.746578662885004,17.7946569640611,14.701884502749
GPC000800,Core,-0.555948563447088,0.0714821765699133,-0.566818668266628,-0.0154541454758926,-2.58413441264614,-0.042751590237777,-1.43716684918193,0.819021149282831,-0.22497770873558,-0.734057714420065,25.0877353112238,0.0488652876156442,1.14932293518387,0.762721650752941,19.3937974478372,13.1799217145802
GPC000830,Core,-0.298265955351605,0.530781390759474,4.30578921014792,-0.338791655936959,-1.19752788630467,-0.23704919076316,-2.80076361690007,-0.187236826090155,0.013042316515992,-0.150372900538444,2.79266029825034,-0.0469505859155952,3.50166449800474,-0.115326195034703,-92.8729756890691,37.2961654323416
GPC000850,Core,-0.00275389617744725,1.11996055130107,-0.354061841095049,0.0385692380634612,-3.28743218522009,-0.0456354233661195,1.23514304218874,-0.0100939159708472,-0.138474219956976,0.659992651670074,8.08015920980481,-0.0423352954551566,5.0925578115329,0.0429130166078109,-30.3420876125652,4.59762480049626
GPC000870,Core,-0.605654460148143,0.3628312614958,-0.399506704986786,-0.030399808449734,-2.58542376510894,-0.0546641058042071,-1.46126978660737,0.856147608510577,-0.229574455123779,-0.784918545036799,26.288343419516,0.0459606191077648,1.26282580681283,0.802526129374954,17.8835014653051,13.4562001567275
GPC001000,Core,-0.438414420854705,1.37028764915866,-2.26079553629808,0.0752383059915321,-0.679029325605184,-0.204784348959612,-1.68022636247648,0.117776347754956,-0.100288313653956,-0.355341475215813,9.42004430224394,-0.105002397430969,7.75623808488784,0.2479569824863,-65.7657422900035,19.4994762755325
GPC001050,Core,-0.331777203756009,0.736078431677687,-1.09814840736517,0.0575415063926386,-0.129389796983059,-0.35524420051701,-3.3556738601478,-0.217499173743841,-0.0277693685236358,-0.716236299276339,1.46148004803753,-0.143905868339178,6.13513751293991,0.0459095728597992,-119.484297004579,35.2280840619263
GPC001070,Core,-0.507870249634516,-0.359511817738311,2.07996083808555,-0.224318399030792,-1.91284863357035,-0.0979477542336738,-1.94148319817361,0.6696381208549,-0.199251307801879,-1.06651715296073,22.9633575239817,-0.0159336126335671,0.438410178347228,0.580507122999752,0.0161083238934575,25.8254884307237
GPC001080,Core,-0.653641259506776,0.274470504984855,3.0608372194594202,-0.297362055344078,0.188160721034917,-0.28082746390747,-1.45750667386437,-0.235373142702611,0.0119178362538639,0.354673956248355,4.49199684440027,-0.115548682772508,3.24679969531948,-0.00403535942025191,-75.729122191512,28.920036038362
